02150|t|1000
02189|t|1000
02190|t|1000
02250|t|1000
02289|t|1000
02290|t|1000
02300||1000
02350|t|1000
02363||1000
02389|t|1000
02390|t|1000
02450|t|1000
02482||1000
02489|t|1000
02490|t|1000
02519||1000
02550|t|1000
02589|t|1000
02590|t|1000
02601||1000
02607||1000
02647||1000
02650|t|1000
02654||1000
02658||1000
02689|t|1000
02690|t|1000
02750|t|1000
02789|t|1000
02790|t|1000
02820||1000
02831||1000
02850|t|1000
02889|t|1000
02890|t|1000
02950||1000
02950|t|1000
02989|t|1000
02990|t|1000
03024||1000
03050|t|1000
03061||1000
03073||1000
03089|t|1000
03090|t|1000
03141||1000
03150|t|1000
03159||1000
03189|t|1000
03190|t|1000
03250|t|1000
03289|t|1000
03290|t|1000
03350||1000
03350|t|1000
03366||1000
03389|t|1000
03390|t|1000
03450|t|1000
03472||1000
03489|t|1000
03490|t|1000
03498||1000
03550|t|1000
03589|t|1000
03590|t|1000
03644||1000
03650|t|1000
03689|t|1000
03690||1000
03690|t|1000
03692||1000
03732||1000
03750|t|1000
03783||1000
03789|t|1000
03790|t|1000
03847||1000
03850|t|1000
03889|t|1000
03890|t|1000
03917||1000
03950|t|1000
03989|t|1000
03990|t|1000
04031||1000
04050|t|1000
04076||1000
04089|t|1000
04090|t|1000
04099||1000
04129||1000
04150|t|1000
04189|t|1000
04190|t|1000
04220||1000
04250|t|1000
04264||1000
04289|t|1000
04290|t|1000
04319||1000
04350|t|1000
04376||1000
04381||1000
04389|t|1000
04390|t|1000
04450|t|1000
04466||1000
04489|t|1000
04490|t|1000
04538||1000
04550|t|1000
04589|t|1000
04590|t|1000
04626||1000
04650|t|1000
04653||1000
04689|t|1000
04690|t|1000
04750|t|1000
04789|t|1000
04790|t|1000
04850|t|1000
04889|t|1000
04890|t|1000
04897||1000
04905||1000
04935||1000
04950|t|1000
04975||1000
04989|t|1000
04990|t|1000
05050|t|1000
05085||1000
05089|t|1000
05090|t|1000
05147||1000
05150|t|1000
05189|t|1000
05190|t|1000
05213||1000
05248||1000
05250|t|1000
05274||1000
05289|t|1000
05290|t|1000
05350|t|1000
05389|t|1000
05390|t|1000
05401||1000
05431||1000
05432||1000
05450|t|1000
05456||1000
05489|t|1000
05490|t|1000
05550|t|1000
05589|t|1000
05590||1000
05590|t|1000
05650|t|1000
05683||1000
05689|t|1000
05690|t|1000
05692||1000
05750|t|1000
05789|t|1000
05790|t|1000
05830||1000
05850|t|1000
05867||1000
05889|t|1000
05890|t|1000
05897||1000
05907||1000
05913||1000
05930||1000
05950|t|1000
05970||1000
05989|t|1000
05990|t|1000
06013||1000
06017||1000
06050||1000
06050|t|1000
06064||1000
06089|t|1000
06090|t|1000
06110||1000
06115||1000
06150|t|1000
06189|t|1000
06190|t|1000
06202||1000
06250|t|1000
06267||1000
06289|t|1000
06290|t|1000
06293||60000
06313||1000
06350|t|1000
06389|t|1000
06390|t|1000
06404||1000
06405||1000
06434||1000
06450|t|1000
06489|t|1000
06490|t|1000
06497||1000
06550|t|1000
06589|t|1000
06590|t|1000
06646||1000
06650|t|1000
06689|t|1000
06690|t|1000
06750|t|1000
06755||1000
06789|t|1000
06790|t|1000
06791||1000
06795||1000
06850|t|1000
06889|t|1000
06890|t|1000
06930||1000
06950|t|1000
06989|t|1000
06990|t|1000
07050|t|1000
07089|t|1000
07090|t|1000
07099||1000
07124||1000
07150|t|1000
07158||1000
07167||1000
07189|t|1000
07190|t|1000
07215||1000
07250|t|1000
07289|t|1000
07290|t|1000
07350|t|1000
07362||1000
07366||1000
07389|t|1000
07390|t|1000
07450|t|1000
07485||1000
07489|t|1000
07490|t|1000
07550|t|1000
07580||1000
07589|t|1000
07590|t|1000
07595||1000
07617||1000
07632||1000
07650|t|1000
07689|t|1000
07690|t|1000
07695||1000
07750|t|1000
07759||1000
07789|t|1000
07790|t|1000
07820||1000
07850|t|1000
07862||1000
07870||1000
07889|t|1000
07890|t|1000
07932||1000
07949||1000
07950|t|1000
07960||1000
07963||1000
07989|t|1000
07990|t|1000
08038||1000
08050|t|1000
08089|t|1000
08090|t|1000
08138||1000
08150|t|1000
08189|t|1000
08190|t|1000
08250|t|1000
08289|t|1000
08290|t|1000
08350|t|1000
08363||1000
08377||1000
08389|t|1000
08390|t|1000
08413||1000
08446||1000
08450|t|1000
08456||1000
08489|t|1000
08490|t|1000
08503||1000
08541||1000
08550|t|1000
08589|t|1000
08590|t|1000
08607||1000
08644||1000
08646||1000
08650||1000
08650|t|1000
08689|t|1000
08690|t|1000
08750|t|1000
08789|t|1000
08790|t|1000
08850|t|1000
08866||1000
08878||1000
08889|t|1000
08890|t|1000
08950|t|1000
08989|t|1000
08990|t|1000
08995||1000
09001||1000
09007||1000
09023||1000
09028||1000
09046||1000
09050|t|1000
09089|t|1000
09090|t|1000
09103||1000
09150|t|1000
09189|t|1000
09190|t|1000
09222||1000
09250|t|1000
09289|t|1000
09290|t|1000
09336||1000
09350|t|1000
09359||1000
09389|t|1000
09390|t|1000
09450|t|1000
09469||1000
09471||1000
09477||1000
09489|t|1000
09490|t|1000
09500||1000
09502||1000
09530||1000
09533||1000
09550|t|1000
09589|t|1000
09590|t|1000
09640||1000
09650|t|1000
09678||1000
09689|t|1000
09690|t|1000
09726||1000
09750|t|1000
09778||1000
09789|t|1000
09790|t|1000
09832||1000
09850|t|1000
09861||1000
09889|t|1000
09890|t|1000
09950|t|1000
09985||1000
09989|t|1000
09990|t|1000
10031||1000
10040||1000
10042||1000
10050|t|1000
10089|t|1000
10090|t|1000
10126||1000
10150|t|1000
10189|t|1000
10190|t|1000
10195||1000
10250|t|1000
10289|t|1000
10290|t|1000
10344||1000
10350|t|1000
10389|t|1000
10390|t|1000
10395||1000
10396||1000
10413||1000
10450|t|1000
10452||1000
10489|t|1000
10490|t|1000
10496||1000
10506||1000
10550|t|1000
10584||1000
10589|t|1000
10590|t|1000
10650|t|1000
10689|t|1000
10690|t|1000
10750|t|1000
10761||1000
10789|t|1000
10790|t|1000
10850|t|1000
10889|t|1000
10890|t|1000
10900||1000
10900|c|1000
10901|c|1000
10902|c|1000
10903|c|1000
10904|c|1000
10905|c|1000
10906|c|1000
10907|c|1000
10908|c|1000
10909|c|1000
10910|c|1000
10911|c|1000
10912|c|1000
10913|c|1000
10914|c|1000
10915|c|1000
10916|c|1000
10917|c|1000
10918|c|1000
10919|c|1000
10920|c|1000
10921|c|1000
10922|c|1000
10923|c|1000
10924|c|1000
10925|c|1000
10926|c|1000
10927|c|1000
10928|c|1000
10929|c|1000
10930|c|1000
10931|c|1000
10932|c|1000
10933|c|1000
10934|c|1000
10935|c|1000
10936|c|1000
10937|c|1000
10938|c|1000
10939|c|1000
10940|c|1000
10941|c|1000
10942|c|1000
10943|c|1000
10944|c|1000
10945|c|1000
10946|c|1000
10947|c|1000
10948|c|1000
10949|c|1000
10950|c|1000
10950|t|1000
10951|c|1000
10952|c|1000
10953|c|1000
10954||1000
10954|c|1000
10955|c|1000
10956|c|1000
10957|c|1000
10958|c|1000
10959|c|1000
10960|c|1000
10961|c|1000
10962|c|1000
10963|c|1000
10964|c|1000
10965|c|1000
10966|c|1000
10967|c|1000
10968|c|1000
10969|c|1000
10970|c|1000
10971|c|1000
10972|c|1000
10973|c|1000
10974|c|1000
10975|c|1000
10976|c|1000
10977|c|1000
10978|c|1000
10979|c|1000
10980|c|1000
10981|c|1000
10982|c|1000
10983|c|1000
10984|c|1000
10985|c|1000
10986|c|1000
10987|c|1000
10988|c|1000
10988|a|12500
10989||1250000
10990|a|12500
10990|c|1000
10990|t|1000
10991|c|1000
10992|c|1000
10993|c|1000
10994|c|1000
10995|c|1000
10996|c|1000
10997|c|1000
10998|c|1000
10999|c|1000
11025||1000
11026||1000
11029||1000
11050|t|1000
11089|t|1000
11090|t|1000
11092||1000
11150|t|1000
11189||1000
11189|t|1000
11190|t|1000
11198||1000
11233||1000
11250|t|1000
11289|t|1000
11290|t|1000
11305||1000
11350|t|1000
11389|t|1000
11390|t|1000
11450||1000
11450|t|1000
11489|t|1000
11490|t|1000
11516||1000
11519||1000
11550|t|1000
11589|t|1000
11590|t|1000
11633||1000
11644||1000
11650|t|1000
11661||1000
11689|t|1000
11690|t|1000
11710||1000
11750|t|1000
11789|t|1000
11790|t|1000
11812||1000
11850|t|1000
11852||1000
11889|t|1000
11890|t|1000
11950|t|1000
11971||1000
11989|t|1000
11990|t|1000
12050|t|1000
12059||1000
12075||1000
12089|t|1000
12090||1000
12090|t|1000
12091||1000
12098||1000
12116||1000
12150|t|1000
12161||1000
12189|t|1000
12190|t|1000
12197||1000
12250|t|1000
12289|t|1000
12290|t|1000
12350|t|1000
12389|t|1000
12390|t|1000
12441||1000
12450|t|1000
12464||1000
12489|t|1000
12490|t|1000
12521||1000
12550|t|1000
12585||1000
12589|t|1000
12590|t|1000
12650|t|1000
12661||1000
12665||1000
12671||1000
12689|t|1000
12690|t|1000
12691||1000
12700||1000
12750|t|1000
12789|t|1000
12790|t|1000
12850|t|1000
12860||1000
12889|t|1000
12890|t|1000
12892||1000
12950|t|1000
12989|t|1000
12990|t|1000
13037||1000
13050|t|1000
13089|t|1000
13090|t|1000
13150|t|1000
13164||1000
13189|t|1000
13190|t|1000
13239||1000
13250|t|1000
13289|t|1000
13290|t|1000
13298||1000
13299||1000
13350|t|1000
13358||1000
13389|t|1000
13390|t|1000
13414||1000
13450|t|1000
13489|t|1000
13490|t|1000
13548||1000
13550|t|1000
13589|t|1000
13590|t|1000
13650|t|1000
13689|t|1000
13690|t|1000
13750|t|1000
13770||1000
13788||1000
13789||1000
13789|t|1000
13790|t|1000
13813||1000
13826||1000
13850|t|1000
13889|t|1000
13890|t|1000
13936||1000
13950|t|1000
13989|t|1000
13990|t|1000
14050|t|1000
14089|t|1000
14090|t|1000
14107||1000
14150|t|1000
14189|t|1000
14190|t|1000
14194||1000
14208||1000
14219||1000
14250|t|1000
14289|t|1000
14290|t|1000
14328||1000
14350|t|1000
14389|t|1000
14390|t|1000
14400||1000
14450|t|1000
14489|t|1000
14490|t|1000
14499||1000
14534||1000
14545||1000
14550|t|1000
14565||1000
14589|t|1000
14590|t|1000
14604||1000
14632||1000
14650|t|1000
14689|t|1000
14690|t|1000
14697||1000
14703||1000
14750||1000
14750|t|1000
14789|t|1000
14790|t|1000
14850|t|1000
14889|t|1000
14890|t|1000
14913||1000
14950|t|1000
14989|t|1000
14990|t|1000
15050|t|1000
15089|t|1000
15090|t|1000
15140||1000
15150|t|1000
15189|t|1000
15190|t|1000
15211||1000
15216||1000
15221||1000
15231||1000
15250|t|1000
15271||1000
15289|t|1000
15290|t|1000
15350|t|1000
15389|t|1000
15390|t|1000
15403||1000
15449||1000
15450|t|1000
15489|t|1000
15490|t|1000
15523||1000
15550|t|1000
15589|t|1000
15590|t|1000
15650|t|1000
15689|t|1000
15690|t|1000
15718||1000
15750|t|1000
15789|t|1000
15790|t|1000
15810||1000
15818||1000
15850|t|1000
15889|t|1000
15890|t|1000
15896||1000
15948||1000
15950|t|1000
15956||1000
15989|t|1000
15990|t|1000
16020||1000
16050|t|1000
16082||1000
16089|t|1000
16090|t|1000
16150|t|1000
16188||1000
16189|t|1000
16190|t|1000
16212||1000
16236||1000
16250||1000
16250|t|1000
16289|t|1000
16290|t|1000
16350|t|1000
16389|t|1000
16390|t|1000
16402||1000
16443||1000
16450|t|1000
16489|t|1000
16490|t|1000
16550|t|1000
16589|t|1000
16590|t|1000
16602||1000
16604||1000
16650|t|1000
16689|t|1000
16690|t|1000
16750|t|1000
16789|t|1000
16790|t|1000
16822||1000
16850|t|1000
16854||1000
16889|t|1000
16890|t|1000
16950|t|1000
16989|t|1000
16990|t|1000
17050|t|1000
17089|t|1000
17090|t|1000
17150|t|1000
17189|t|1000
17190|t|1000
17250|t|1000
17289|t|1000
17290|t|1000
17319||1000
17350|t|1000
17389|t|1000
17390|t|1000
17404||1000
17409||1000
17449||1000
17450|t|1000
17485||1000
17489|t|1000
17490|t|1000
17550|t|1000
17568||1000
17589|t|1000
17590|t|1000
17629||1000
17632||1000
17639||1000
17650|t|1000
17685||1000
17687||1000
17689|t|1000
17690|t|1000
17750|t|1000
17789|t|1000
17790|t|1000
17850|t|1000
17889|t|1000
17890|t|1000
17950|t|1000
17979||1000
17989|t|1000
17990|t|1000
18030||1000
18050|t|1000
18089|t|1000
18090|t|1000
18098||1000
18107||1000
18150|t|1000
18169||1000
18177||1000
18180||1000
18189|t|1000
18190|t|1000
18193||1000
18195||1000
18226||1000
18250|t|1000
18289|t|1000
18290|t|1000
18350|t|1000
18389|t|1000
18390|t|1000
18413||1000
18450|t|1000
18455||1000
18478||1000
18489|t|1000
18490|t|1000
18520||1000
18550|t|1000
18589|t|1000
18590|t|1000
18650|t|1000
18681||1000
18689|t|1000
18690|t|1000
18696||1000
18739||1000
18750|t|1000
18789|t|1000
18790|t|1000
18850|t|1000
18889|t|1000
18890|t|1000
18950|t|1000
18965||1000
18989|t|1000
18990|t|1000
19032||1000
19050|t|1000
19089|t|1000
19090|t|1000
19150|t|1000
19189|t|1000
19190|t|1000
19250|t|1000
19289|t|1000
19290|t|1000
19350|t|1000
19389|t|1000
19390|t|1000
19434||1000
19450|t|1000
19466||1000
19489|t|1000
19490|t|1000
19550|t|1000
19589|t|1000
19590|t|1000
19592||1000
19620||1000
19650|t|1000
19664||1000
19689|t|1000
19690|t|1000
19715||1000
19750|t|1000
19774||1000
19789|t|1000
19790|t|1000
19819||1000
19850|t|1000
19869||1000
19889|t|1000
19890|t|1000
19950|t|1000
19979||1000
19989|t|1000
19990|t|1000
20017||1000
20018||1000
20034||1000
20046||1000
20050|t|1000
20089|t|1000
20090|t|1000
20109||1000
20150|t|1000
20189|t|1000
20190|t|1000
20236||1000
20250|t|1000
20289|t|1000
20290|t|1000
20326||1000
20333||1000
20350|t|1000
20389|t|1000
20390|t|1000
20450|t|1000
20479||1000
20489|t|1000
20490|t|1000
20550|t|1000
20570||1000
20589|t|1000
20590|t|1000
20637||1000
20650|t|1000
20659||1000
20660||1000
20689|t|1000
20690|t|1000
20702||1000
20750|t|1000
20754||1000
20789|t|1000
20790|t|1000
20850|t|1000
20889|t|1000
20890|t|1000
20926||1000
20950|t|1000
20989|t|1000
20990|t|1000
21050|t|1000
21069||1000
21073||1000
21089|t|1000
21090|t|1000
21097||1000
21110||1000
21130||1000
21133||1000
21146||1000
21150|t|1000
21158||1000
21184||1000
21189|t|1000
21190|t|1000
21228||1000
21238||1000
21239||1000
21250|t|1000
21277||1000
21289|t|1000
21290|t|1000
21312||1000
21331||1000
21350|t|1000
21351||1000
21380||1000
21389|t|1000
21390|t|1000
21450|t|1000
21489|t|1000
21490|t|1000
21550|t|1000
21589|t|1000
21590|t|1000
21603||1000
21624||1000
21643||1000
21650|t|1000
21689|t|1000
21690|t|1000
21727||1000
21750|t|1000
21789|t|1000
21790|t|1000
21850|t|1000
21862||1000
21886||1000
21889|t|1000
21890|t|1000
21914||1000
21942||1000
21950|t|1000
21960||1000
21989|t|1000
21990|t|1000
22008||1000
22033||1000
22050|t|1000
22083||1000
22089|t|1000
22090|t|1000
22150|t|1000
22164||1000
22189|t|1000
22190|t|1000
22212||1000
22250|t|1000
22282||1000
22289|t|1000
22290|t|1000
22300||1000
22301||1000
22339||1000
22349||1000
22350|t|1000
22358||1000
22389|t|1000
22390|t|1000
22398||1000
22406||1000
22450|t|1000
22465||1000
22489|t|1000
22490|t|1000
22510||1000
22550|t|1000
22566||1000
22575||1000
22578||1000
22589|t|1000
22590|t|1000
22632||1000
22650|t|1000
22662||1000
22686||1000
22689|t|1000
22690|t|1000
22695||1000
22724||1000
22750|t|1000
22789|t|1000
22790|t|1000
22828||1000
22850|t|1000
22889|t|1000
22890|t|1000
22950|t|1000
22989|t|1000
22990|t|1000
23050|t|1000
23059||60000
23089|t|1000
23090|t|1000
23124||1000
23150|t|1000
23189|t|1000
23190|t|1000
23250|t|1000
23286||1000
23289|t|1000
23290|t|1000
23309||1000
23318||1000
23350|t|1000
23389|t|1000
23390|t|1000
23450|t|1000
23479||1000
23489|t|1000
23490||1000
23490|t|1000
23520||1000
23550|t|1000
23580||1000
23589|t|1000
23590|t|1000
23609||1000
23633||1000
23650|t|1000
23689|t|1000
23690|t|1000
23750|t|1000
23789|t|1000
23790|t|1000
23850|t|1000
23883||1000
23889|t|1000
23890|t|1000
23941||1000
23950|t|1000
23984||1000
23988||1000
23989|t|1000
23990|t|1000
24050|t|1000
24089|t|1000
24090|t|1000
24141||1000
24150|t|1000
24164||1000
24189|t|1000
24190|t|1000
24197||1000
24229||1000
24250|t|1000
24265||1000
24289|t|1000
24290|t|1000
24309||1000
24314||1000
24329||1000
24350|t|1000
24389|t|1000
24390|t|1000
24403||1000
24422||1000
24431||1000
24450|t|1000
24481||1000
24489|t|1000
24490|t|1000
24496||1000
24550|t|1000
24589|t|1000
24590|t|1000
24594||1000
24616||1000
24650|t|1000
24661||1000
24689|t|1000
24690|t|1000
24750|t|1000
24783||1000
24789|t|1000
24790|t|1000
24813||1000
24850|t|1000
24872||1000
24889|t|1000
24890|t|1000
24908||1000
24909||1000
24924||1000
24950|t|1000
24989|t|1000
24990|t|1000
24996||1000
25050|t|1000
25089|t|1000
25090|t|1000
25114||1000
25150|t|1000
25158||1000
25167||1000
25189|t|1000
25190|t|1000
25194||1000
25250|t|1000
25289|t|1000
25290|t|1000
25291||1000
25350|t|1000
25389|t|1000
25390|t|1000
25431||1000
25450|t|1000
25489|t|1000
25490|t|1000
25550|t|1000
25589|t|1000
25590|t|1000
25643||1000
25650|t|1000
25654||1000
25655||1000
25689|t|1000
25690|t|1000
25692||1000
25734||1000
25750|t|1000
25781||1000
25783||1000
25789|t|1000
25790|t|1000
25820||1000
25822||1000
25850||1000
25850|t|1000
25864||1000
25883||1000
25889|t|1000
25890|t|1000
25950|t|1000
25989|t|1000
25990|t|1000
26029||1000
26050|t|1000
26089|t|1000
26090|t|1000
26150|t|1000
26180||1000
26189|t|1000
26190|t|1000
26209||1000
26250|t|1000
26289|t|1000
26290|t|1000
26350|t|1000
26384||1000
26386||1000
26389|t|1000
26390|t|1000
26450|t|1000
26464||1000
26489|t|1000
26490|t|1000
26500|c|1000
26501|c|1000
26502|c|1000
26503|c|1000
26504|c|1000
26505|c|1000
26506|c|1000
26507|c|1000
26508|c|1000
26509|c|1000
26510|c|1000
26511|c|1000
26512|c|1000
26513|c|1000
26514|c|1000
26515|c|1000
26516|c|1000
26517|c|1000
26518|c|1000
26519|c|1000
26520|c|1000
26521|c|1000
26522|c|1000
26523|c|1000
26524|c|1000
26525|c|1000
26526|c|1000
26527|c|1000
26528|c|1000
26529|c|1000
26530|c|1000
26531|c|1000
26532|c|1000
26533|c|1000
26534|c|1000
26535|c|1000
26536|c|1000
26537|c|1000
26538|c|1000
26539|c|1000
26540|c|1000
26541|c|1000
26542|c|1000
26543|c|1000
26544|c|1000
26545|c|1000
26546|c|1000
26547|c|1000
26548|c|1000
26549|c|1000
26550|c|1000
26550|t|1000
26551|c|1000
26552|c|1000
26553|c|1000
26554|c|1000
26555|c|1000
26556|c|1000
26557|c|1000
26558|c|1000
26559|c|1000
26560|c|1000
26561|c|1000
26562|c|1000
26563|c|1000
26564|c|1000
26565|c|1000
26566|c|1000
26567|c|1000
26568|c|1000
26569|c|1000
26570|c|1000
26571|c|1000
26572|c|1000
26573|c|1000
26574|c|1000
26575|c|1000
26576|c|1000
26577|c|1000
26578|c|1000
26579|c|1000
26580|c|1000
26581|c|1000
26582|c|1000
26583|c|1000
26584|c|1000
26585|c|1000
26586|c|1000
26587|c|1000
26588|c|1000
26589|c|1000
26589|t|1000
26589|a|20000
26590||4000000
26591|a|20000
26591|c|1000
26592|c|1000
26593|c|1000
26594|c|1000
26595|c|1000
26596|c|1000
26597|c|1000
26598|c|1000
26599|c|1000
26614||1000
26650|t|1000
26689|t|1000
26690|t|1000
26701||1000
26750|t|1000
26789|t|1000
26790|t|1000
26836||1000
26850|t|1000
26852||1000
26864||1000
26885||1000
26889||1000
26889|t|1000
26890|t|1000
26927||1000
26950|t|1000
26966||1000
26989|t|1000
26990|t|1000
27015||1000
27030||1000
27035||1000
27050|t|1000
27089|t|1000
27090|t|1000
27150|t|1000
27159||1000
27189|t|1000
27190||1000
27190|t|1000
27227||1000
27250|t|1000
27289|t|1000
27290|t|1000
27291||1000
27331||1000
27343||1000
27350|t|1000
27389|t|1000
27390|t|1000
27401||1000
27450|t|1000
27454||1000
27473||1000
27489|t|1000
27490|t|1000
27550|t|1000
27589|t|1000
27590|t|1000
27601||1000
27623||1000
27650|t|1000
27653||1000
27667||1000
27689|t|1000
27690|t|1000
27692||1000
27750|t|1000
27776||1000
27789|t|1000
27790|t|1000
27836||1000
27850|t|1000
27857||1000
27866||1000
27889|t|1000
27890|t|1000
27950|t|1000
27980||1000
27989|t|1000
27990|t|1000
28050|t|1000
28089|t|1000
28090|t|1000
28091||1000
28092||1000
28150|t|1000
28189|t|1000
28190|t|1000
28250|t|1000
28257||1000
28289|t|1000
28290|t|1000
28350|t|1000
28389|t|1000
28390|t|1000
28434||1000
28450|t|1000
28455||1000
28489|t|1000
28490|t|1000
28503||1000
28517||1000
28550|t|1000
28553||1000
28580||1000
28589|t|1000
28590|t|1000
28636||1000
28650|t|1000
28665||1000
28669||1000
28689|t|1000
28690|t|1000
28710||1000
28737||1000
28741||1000
28750|t|1000
28789|t|1000
28790|t|1000
28839||1000
28850|t|1000
28889|t|1000
28890|t|1000
28949||1000
28950|t|1000
28957||1000
28971||1000
28989|t|1000
28990|t|1000
29050|t|1000
29073||1000
29089|t|1000
29090|t|1000
29137||1000
29150|t|1000
29185||1000
29189|t|1000
29190|t|1000
29206||1000
29219||1000
29250|t|1000
29254||1000
29289|t|1000
29290|t|1000
29350|t|1000
29384||1000
29389|t|1000
29390|t|1000
29431||1000
29450|t|1000
29459||1000
29470||1000
29489|t|1000
29490|t|1000
29550|t|1000
29589|t|1000
29590|t|1000
29650|t|1000
29689|t|1000
29690|t|1000
29712||1000
29750|t|1000
29789|t|1000
29790|t|1000
29850|t|1000
29889||1000
29889|t|1000
29890|t|1000
29950|t|1000
29989|t|1000
29990|t|1000
30010||1000
30039||1000
30050|t|1000
30077||1000
30089|t|1000
30090|t|1000
30091||1000
30150|t|1000
30189|t|1000
30190|t|1000
30205||1000
30211||1000
30232||1000
30250|t|1000
30289|t|1000
30290|t|1000
30296||1000
30341||1000
30350|t|1000
30389|t|1000
30390|t|1000
30398||1000
30438||1000
30450|t|1000
30459||1000
30467||1000
30489|t|1000
30490|t|1000
30529||1000
30550|t|1000
30589|t|1000
30590|t|1000
30603||1000
30620||1000
30650|t|1000
30665||1000
30666||1000
30689|t|1000
30690|t|1000
30722||1000
30723||1000
30750|t|1000
30789|t|1000
30790|t|1000
30811||1000
30850|t|1000
30884||1000
30889|t|1000
30890|t|1000
30948||1000
30950|t|1000
30989|t|1000
30990|t|1000
30995||1000
31050|t|1000
31089|t|1000
31090|t|1000
31111||1000
31119||1000
31128||1000
31150|t|1000
31188||1000
31189|t|1000
31190|t|1000
31196||1000
31217||1000
31250|t|1000
31289|t|1000
31290||1000
31290|t|1000
31312||1000
31343||1000
31350|t|1000
31389|t|1000
31390|t|1000
31423||1000
31430||1000
31450|t|1000
31460||1000
31479||1000
31489|t|1000
31490|t|1000
31522||1000
31550|t|1000
31569||1000
31589|t|1000
31590|t|1000
31650|t|1000
31659||1000
31663||1000
31689|t|1000
31690|t|1000
31750||1000
31750|t|1000
31789|t|1000
31790|t|1000
31798||1000
31835||1000
31850|t|1000
31889|t|1000
31890|t|1000
31950|t|1000
31964||1000
31989|t|1000
31990|t|1000
32002||1000
32021||1000
32050|t|1000
32067||1000
32089|t|1000
32090|t|1000
32098||1000
32150|t|1000
32156||1000
32160||1000
32189|t|1000
32190|t|1000
32250|t|1000
32289|t|1000
32290|t|1000
32346||1000
32350|t|1000
32381||1000
32389|t|1000
32390|t|1000
32420||1000
32444||1000
32450|t|1000
32482||1000
32489|t|1000
32490|t|1000
32500||1000
32511||1000
32550|t|1000
32582||1000
32589|t|1000
32590|t|1000
32650|t|1000
32681||1000
32689|t|1000
32690|t|1000
32750|t|1000
32779||1000
32789|t|1000
32790|t|1000
32825||1000
32829||1000
32850|t|1000
32867||1000
32889|t|1000
32890|t|1000
32927||1000
32936||1000
32942||1000
32950|t|1000
32973||1000
32978||1000
32981||1000
32989|t|1000
32990|t|1000
33017||1000
33032||1000
33048||1000
33050|t|1000
33081||1000
33089|t|1000
33090|t|1000
33122||1000
33150|t|1000
33189|t|1000
33190|t|1000
33250|t|1000
33255||1000
33270||1000
33289|t|1000
33290|t|1000
33296||1000
33327||1000
33350|t|1000
33366||1000
33389|t|1000
33390|t|1000
33450|t|1000
